#CODE	ENGLISH	ENGLISH
EVTDESC20061	My liege, my mission to [FromFrom.Location.GetName] has so far been a success! During my visit to the court of [From.GetBestName], I seem to have managed to make [From.GetHerHim] understand what a benevolent and pious ruler you really are and [From.GetSheHe] sends [From.GetHerHis] regards.\n\nYour humble [Root.GetLordSpiritualName],\n[Root.job_spiritual.GetTitledName]	My [Root.GetTitle], the more I study the [From.Religion.GetName] religion the more I feel compelled to embrace it and to show you the wisdom that lies in these texts. I have sent you excerpts from the most interesting parts... ...I urge you to follow my example and embrace the [From.Religion.GetName] religion.\n\nYour [Root.GetLordSpiritualName],\n[From.GetTitledFirstName]
EVTDESC38060	My liege, [Root.Liege.GetTitledName], is in deep financial trouble. As my coffers are filled, this seems like a golden opportunity to acquire more land.	My liege, my mission to [FromFrom.Location.GetName] has so far been a success! During my visit to the court of [From.GetBestName], I seem to have managed to make [From.GetHerHim] understand what a benevolent and pious ruler you really are and [From.GetSheHe] sends [From.GetHerHis] regards.\n\nYour humble [Root.GetLordSpiritualName],\n[Root.job_spiritual.GetTitledName]
EVTOPTA38060	Make [Root.Liege.GetHerHim] an offer	My liege, [Root.Liege.GetTitledName], is in deep financial trouble. As my coffers are filled, this seems like a golden opportunity to acquire more land.
EVTOPTB38060	Never mind	Make [Root.Liege.GetHerHim] an offer
EVTTOOLTIP38061	Will receive an offer:	Never mind
EVTDESC38061	[From.GetTitledName] has recognized the dire financial situation I am in. [From.GetSheHeCap] has sent me an offer to buy some land of mine.	Will receive an offer:
EVTOPTA38061	This could be the solution	[From.GetTitledName] has recognized the dire financial situation I am in. [From.GetSheHeCap] has sent me an offer to buy some land of mine.
EVTOPTB38061	Never!	This could be the solution
EVTOPTC3012	The land belongs to the crown.	Never!
STEAL_TECH_EFFECT	The §Y$TECH$§! progress in §Y$CAPITAL$§! increases by §Y$VALUE$§!.\n	The land belongs to the crown.
CHANGE_RANDOM_TECH	§Y$TECH$§! progress in §Y$WHERE$§! changed by $VALUE$\n	The §Y$TECH$§! progress in §Y$CAPITAL$§! increases by §Y$VALUE$§!.\n
b_agricento	Girgenti	§Y$TECH$§! progress in §Y$WHERE$§! changed by $VALUE$\n
buy_indulgence_for_sins_desc	Send a letter to the Pope in the hope of getting our sins forgiven and increasing our piety.	Girgenti
EVTDESC8026	For too long, the crown has restricted our historic rights and liberties. The time has come to Lower Crown Authority! With your regent, [Root.Regent.GetTitledName], among my supporters you have no other choice than to accept.\n\nSigned,\n[From.GetTitledName]	Send a letter to the Pope in the hope of getting our sins forgiven and increasing our piety.
EVTOPTA8026	I guess I don't...	For too long, the crown has restricted our historic rights and liberties. The time has come to [From.GetPlot]! With your regent, [Root.Regent.GetTitledName], among my supporters you have no other choice than to accept.\n\nSigned,\n[From.GetTitledName]
#EVTOPTB39251	Piety has its price, and this is really too much...	I guess I don't...
EVTDESC75030	My slothfulness gets me into trouble with my liege [Root.Liege.GetTitledFirstName] who claims I do not do a good enough job as a [Root.Liege.GetChancellorName] as I 'go to extreme lengths to avoid having to do any actual work'. [Root.Liege.GetTitledFirstName]'s words, not mine.	Piety has its price, and this is really too much...
EVTOPTA75030	Oh well...	My slothfulness gets me into trouble with my liege [Root.Liege.GetTitledFirstName] who claims I do not do a good enough job as a [Root.Liege.GetChancellorName] as I 'go to extreme lengths to avoid having to do any actual work'. [Root.Liege.GetTitledFirstName]'s words, not mine.
EVTDESC75031	I grow more and more impatient with [Root.GetChancellorName] [From.GetTitledFirstName], [From.GetHerHis] slothfulness makes [From.GetHerHim] go to extreme lengths to avoid having to do any actual work.	Oh well...
EVTOPTA75031	Give a stern talking to [Root.GetChancellorName] [From.GetTitledFirstName]	I grow more and more impatient with [Root.GetChancellorName] [From.GetTitledFirstName], [From.GetHerHis] slothfulness makes [From.GetHerHim] go to extreme lengths to avoid having to do any actual work.
EVTOPTB75031	I will give [From.GetHerHim] one last chance to sharpen up!	Give a stern talking to [Root.GetChancellorName] [From.GetTitledFirstName]
EVTDESC71001	The Hedge Knights have participated in a minor tournament together with our knights in [Root.Location.GetName]. Sadly, one of those landless vagabonds has been severly injured.	I will give [From.GetHerHim] one last chance to sharpen up!
PROV1014	Coast of Asturias	The Hedge Knights have participated in a minor tournament together with in our knights in [Root.Location.GetName]. Sadly, one of those landless vagabonds have been severely injured.
PROV1015	Northern Bay of Biscay	Coast of Asturias
PROV1016	Celtic Sea	Northern Bay of Biscay
EVTDESC20421	My liege, I have bad news from [FromFrom.Location.GetName]. My attempts to increase the county levy has met with nothing but failure and the reason behind this is [From.GetTitledName]! [From.GetSheHeCap] has been nothing but trouble since I arrived and has used [From.GetHerHis] wide influence in [FromFrom.Location.GetName] to hinder all my initiatives.\n\nYour humble [Root.GetMarshalName],\n[Root.job_marshal.GetTitledFirstName]	Celtic Sea
		My liege, I have bad news from [FromFrom.Location.GetName]. My attempts to increase the province levy has met with nothing but failure and the reason behind this is [From.GetTitledName]! [From.GetSheHeCap] has been nothing but trouble since I arrived and has used [From.GetHerHis] wide influence in [FromFrom.Location.GetName] to hinder all my initiatives.\n\nYour humble [Root.GetMarshalName],\n[Root.job_marshal.GetTitledFirstName]
