#CODE	ENGLISH	ENGLISH
EVTOPTA7702	Make it happen.	My co-conspirator, [From.GetTitledName], has asked for coin to hire some bowmen to ambush [Root.PlotTarget.GetTitledName] as [Root.PlotTarget.GetSheHe] tours [Root.PlotTarget.Location.GetName] in an open carriage...
EVTDESC7703	[From.GetTitledFirstName] has sent me sufficient coin to hire some skilled archers to greet [From.PlotTarget.GetTitledFirstName] with as [From.PlotTarget.GetSheHe] tours the streets of [Root.PlotTarget.Location.GetName].	Make it happen.
EVTDESC7704	[From.GetTitledFirstName] has refused to grant me the coin necessary to hire skilled bowmen to skewer [From.PlotTarget.GetTitledFirstName].	[From.GetTitledFirstName] has sent me sufficient coin to hire some skilled archers to greet [From.PlotTarget.GetTitledFirstName] with as [From.PlotTarget.GetSheHe] tours the streets of [Root.PlotTarget.Location.GetName].
EVTDESC7705	I decided to tour [Root.Location.GetName] to receive the adulation of my subjects, but as my open carriage took a turn past the scroll depository I suddenly heard the whizzing sound of an arrow flying past mere inches from my head.	[From.GetTitledFirstName] has refused to grant me the coin necessary to hire skilled bowmen to skewer [From.PlotTarget.GetTitledFirstName].
EVTOPTA7705	My God. They're going to kill us all!	I decided to tour [Root.Location.GetName] to receive the adulation of my subjects, but as my open carriage took a turn past the scroll depository I suddenly heard the whizzing sound of an arrow flying past mere inches from my head.
EVTOPTB7705	Did that come from the grassy knoll?	My God. They're going to kill us all!
EVTTOOLTIP7705	Ambush [This.GetTitledFirstName] with an arrow barrage next month.	Did that come from the grassy knoll?
EVTDESC7706	I have been caught in a deadly crossfire! One of the arrows digs into my shoulder, and as I struggle to remove it, the final blow is delivered - an arrow strikes my temple, and my head is thrown back and to the left...	Ambush [This.GetTitledFirstName] with an arrow barrage next month.
EVTOPTA7706	This was no lone bowman. [FromFrom.GetTitledFirstName] orchestrated this!	I have been caught in a deadly crossfire! One of the arrows digs into my shoulder, and as I struggle to remove it, the final blow is delivered - an arrow strikes my temple, and my head is thrown back and to the left...
EVTOPTA7707	Back and to the left...	This was no lone bowman. [FromFrom.GetTitledFirstName] orchestrated this!
EVTDESC7708	My carriage was bombarded with arrows, but thanks to what must surely have been the intervention of [Root.Religion.GetRandomGodName], I miraculously emerged unscathed!	Back and to the left...
EVTOPTA7708	[FromFrom.GetTitledFirstName] has conspired to kill me!	My carriage was bombarded with arrows, but thanks to what must surely have been the intervention of [Root.Religion.GetRandomGodName], I miraculously emerged unscathed!
EVTOPTA7709	Who were those bowmen working for?	[FromFrom.GetTitledFirstName] has conspired to kill me!
EVTDESC7710	I have received word from my co-conspirator, [From.GetTitledFirstName], that the bowmen are in place and waiting for the right moment to strike at [Root.PlotTarget.GetTitledFirstName].	Who were those bowmen working for?
EVTOPTA7710	We are committed then.	I have received word from my co-conspirator, [From.GetTitledFirstName], that the bowmen are in place and waiting for the right moment to strike at [Root.PlotTarget.GetTitledFirstName].
EVTDESC7711	[From.GetTitledFirstName] approves of my plan to ambush [From.PlotTarget.GetTitledFirstName] with archers from the rooftops of [From.PlotTarget.Location.GetName]. May [Root.Religion.GetRandomGodName] forgive me!	We are committed then.
EVTDESC7712	[From.GetTitledFirstName] has let me know that the plot to kill [From.PlotTarget.GetTitledFirstName] is proceeding well. [From.PlotTarget.GetSubjectPronounCap] will soon be skewered by arrows while touring [From.PlotTarget.Location.GetName].	[From.GetTitledFirstName] approves of my plan to ambush [From.PlotTarget.GetTitledFirstName] with archers from the rooftops of [From.PlotTarget.Location.GetName]. May [Root.Religion.GetRandomGodName] forgive me!
EVTDESC7713	Success! [From.GetTitledFirstName] was caught in a deadly arrow crossfire between the scroll depository and a grassy knoll. Unfortunately, the scapegoat we had arranged to take the blame spilled my name.	[From.GetTitledFirstName] has let me know that the plot to kill [From.PlotTarget.GetTitledFirstName] is proceeding well. [From.PlotTarget.GetSubjectPronounCap] will soon be skewered by arrows while touring [From.PlotTarget.Location.GetName].
EVTDESC7714	Success! [From.GetTitledFirstName] was caught in a deadly arrow crossfire between the scroll depository and a grassy knoll. The story we concocted about a "lone bowman" seems to be working perfectly.	Success! [From.GetTitledFirstName] was caught in a deadly arrow crossfire between the scroll depository and a grassy knoll. Unfortunately, the scapegoat we had arranged to take the blame spilled my name.
EVTOPTA7714	One less threat to the establishment.	Success! [From.GetTitledFirstName] was caught in a deadly arrow crossfire between the scroll depository and a grassy knoll. The story we concocted about a "lone bowman" seems to be working perfectly.
EVTDESC7715	Failure! [From.GetTitledFirstName] escaped the arrow barrage unharmed, and one of the captured bowmen revealed my name.	One less threat to the establishment.
EVTOPTA7715	Go to damage control!	Failure! [From.GetTitledFirstName] escaped the arrow barrage unharmed, and one of the captured bowmen revealed my name.
EVTDESC7716	Failure! [From.GetTitledFirstName] escaped the arrow barrage unharmed, but at least all of the hired bowmen made a quiet escape and the conspiracy remains uncovered.	Go to damage control!
EVTDESC7720	Watching the animal pens outside [Root.Location.GetName] gave me an idea in how to deal with [Root.PlotTarget.GetTitledName]. Concentrated manure can be a very explosive substance, and if enough is gathered in a single place and ignited, the blast could prove lethal...	Failure! [From.GetTitledFirstName] escaped the arrow barrage unharmed, but at least all of the hired bowmen made a quiet escape and the conspiracy remains uncovered.
EVTOPTA7720	My co-conspirators will procure the necessary manure...	Watching the animal pens outside [Root.Location.GetName] gave me an idea in how to deal with [Root.PlotTarget.GetTitledName]. Concentrated manure can be a very explosive substance, and if enough is gathered in a single place and ignited, the blast could prove lethal...
EVTOPTB7720	Buy vast amounts of manure	My co-conspirators will procure the necessary manure...
EVTOPTC7720	I know a farmer who has what I need...	Buy vast amounts of manure
EVTDESC7722	My co-conspirator, [From.GetTitledName], has asked for coin to buy copious amounts of explosive manure with which to blow [Root.PlotTarget.GetTitledName] sky high.	I know a farmer who has what I need...
EVTOPTA7722	It might just be crazy enough to work...	My co-conspirator, [From.GetTitledName], has asked for coin to buy copious amounts of explosive manure with which to blow [Root.PlotTarget.GetTitledName] sky high.
EVTDESC7723	[From.GetTitledFirstName] has provided the money I need to procure enough manure to see to the end of [From.PlotTarget.GetTitledFirstName]...	It might just be crazy enough to work...
EVTDESC7724	[From.GetTitledFirstName] has refused to provide enough money to procure the manure needed for an explosion, calling it a "hare-brained scheme."	[From.GetTitledFirstName] has provided the money I need to procure enough manure to see to the end of [From.PlotTarget.GetTitledFirstName]...
EVTDESC7725	Riding through the countryside together with my escort, I come upon a lonely inn. It is empty aside from a nervous-looking innkeeper who nevertheless promises food and wine at a very reasonable price. My party and I sit down at a table.	[From.GetTitledFirstName] has refused to provide enough money to procure the manure needed for an explosion, calling it a "hare-brained scheme."
EVTOPTA7725	Innkeeper! Bring us the best you have to offer!	Riding through the countryside together with my escort, I come upon a lonely inn. It is empty aside from a nervous-looking innkeeper who nevertheless promises food and wine at a very reasonable price. My party and I sit down at a table.
EVTOPTB7725	By [Root.Religion.GetRandomGodName], what is that infernal smell?!	Innkeeper! Bring us the best you have to offer!
EVTTOOLTIP7725	Prepare manure to blow [This.GetTitledFirstName] into the heavens next month.	By [Root.Religion.GetRandomGodName], what is that infernal smell?!
EVTDESC7726	Soon after the innkeeper disappears into the kitchen, we notice a foul odor emanating from somewhere below the floorboards. One of my escort pulls open a loose board to reveal... a massive manure pit. Before we can react further to this bizarre find, the floor explodes beneath my feet...	Prepare manure to blow [This.GetTitledFirstName] into the heavens next month.
EVTOPTA7726	Very clever, [FromFrom.GetTitledFirstName]...	Soon after the innkeeper disappears into the kitchen, we notice a foul odor emanating from somewhere below the floorboards. One of my escort pulls open a loose board to reveal... a massive manure pit. Before we can react further to this bizarre find, the floor explodes beneath my feet...
EVTOPTA7727	KABOOOOOOOM!!!	Very clever, [FromFrom.GetTitledFirstName]...
EVTDESC7728	My guards detain the innkeeper and pull open the floorboards to reveal a massive pit of manure beneath the inn. The innkeeper confesses to having been paid to ignite the manure once we were seated, blowing everyone to kingdom come.	KABOOOOOOOM!!!
EVTOPTA7728	So this was the work of [FromFrom.GetTitledFirstName]...	My guards detain the innkeeper and pull open the floorboards to reveal a massive pit of manure beneath the inn. The innkeeper confesses to having been paid to ignite the manure once we were seated, blowing everyone to kingdom come.
EVTDESC7729	My guards detain the innkeeper and pull open the floorboards to reveal a massive pit of manure beneath the inn. The innkeeper confesses to having been paid to ignite the manure once we were seated, blowing everyone to kingdom come, but his employer concealed his or her identity.	So this was the work of [FromFrom.GetTitledFirstName]...
EVTOPTA7729	Perhaps this wretch was working alone. Off with his head!	My guards detain the innkeeper and pull open the floorboards to reveal a massive pit of manure beneath the inn. The innkeeper confesses to having been paid to ignite the manure once we were seated, blowing everyone to kingdom come, but his employer concealed his or her identity.
EVTDESC7730	[From.GetTitledFirstName], my co-conspirator, has sent word that a massive pit of manure has been prepared under the floorboards of an abandoned inn on a path [Root.PlotTarget.GetTitledFirstName] will travel with [Root.PlotTarget.GetHerHis] escort. Once they are seated at a table...	Perhaps this wretch was working alone. Off with his head!
EVTOPTA7730	...KABOOM!	[From.GetTitledFirstName], my co-conspirator, has sent word that a massive pit of manure has been prepared under the floorboards of an abandoned inn on a path [Root.PlotTarget.GetTitledFirstName] will travel with [Root.PlotTarget.GetHerHis] escort. Once they are seated at a table...
EVTDESC7731	[From.GetTitledFirstName] approves of my plan to blow [From.PlotTarget.GetTitledFirstName] sky high with copious amounts of manure. May [Root.Religion.GetRandomGodName] forgive me!	...KABOOM!
EVTDESC7732	[From.GetTitledFirstName] informs me that [From.PlotTarget.GetTitledFirstName] will soon perish. A pit of manure has been prepared under the floorboards of an abandoned inn where [From.PlotTarget.GetSheHe] will soon be dining. A single spark will send our little problem kingdom come...	[From.GetTitledFirstName] approves of my plan to blow [From.PlotTarget.GetTitledFirstName] sky high with copious amounts of manure. May [Root.Religion.GetRandomGodName] forgive me!
EVTDESC7733	Success! [From.GetTitledFirstName] perished in the manure explosion! Unfortunately, the farmer who provided the manure revealed my name...	[From.GetTitledFirstName] informs me that [From.PlotTarget.GetTitledFirstName] will soon perish. A pit of manure has been prepared under the floorboards of an abandoned inn where [From.PlotTarget.GetSheHe] will soon be dining. A single spark will send our little problem kingdom come...
EVTDESC7734	Success! [From.GetTitledFirstName] perished in the manure explosion! There is no trace of my complicity to be found amongst the rubble.	Success! [From.GetTitledFirstName] perished in the manure explosion! Unfortunately, the farmer who provided the manure revealed my name...
EVTOPTA7734	[From.GetFirstName] went out with a bang.	Success! [From.GetTitledFirstName] perished in the manure explosion! There is no trace of my complicity to be found amongst the rubble.
EVTDESC7735	Failure! [From.GetTitledFirstName] discovered the manure and avoided the explosion. My complicity was revealed.	[From.GetFirstName] went out with a bang.
EVTOPTA7735	What was I thinking? Manure...	Failure! [From.GetTitledFirstName] discovered the manure and avoided the explosion. My complicity was revealed.
EVTDESC7736	Failure! [From.GetTitledFirstName] discovered the manure and avoided the explosion. Thankfully, my role in this remains unknown...	What was I thinking? Manure...
EVTDESC7740	If that whelp [Root.PlotTarget.GetTitledName] is to die, we will need to buy the loyalty of someone unscrupulous nearby, like a maid or a guard.	Failure! [From.GetTitledFirstName] discovered the manure and avoided the explosion. Thankfully, my role in this remains unknown...
EVTOPTA7740	My co-conspirators will procure the necessary funds...	If that whelp [Root.PlotTarget.GetTitledName] is to die, we will need to buy the loyalty of someone unscrupulous nearby, like a maid or a guard.
EVTOPTB7740	Bribe maid	My co-conspirators will procure the necessary funds...
EVTOPTC7740	I know who we can approach...	Bribe maid
#EVTDESC7741	If that whelp [Root.PlotTarget.GetTitledName] is to die, we will need to buy the loyalty of someone unscrupulous nearby, like a maid or a guard.	I know who we can approach...
EVTDESC7742	My co-conspirator, [From.GetTitledName], has requested funds to buy the loyalty of a serving maid close to [Root.PlotTarget.GetTitledFirstName]. She will see to it that the child ceases to be a problem... ceases to be altogether, in fact.	If that whelp [Root.PlotTarget.GetTitledName] is to die, we will need to buy the loyalty of someone unscrupulous nearby, like a maid or a guard.
EVTOPTA7742	I cannot think of a more worthy cause. Send the money!	My co-conspirator, [From.GetTitledName], has requested funds to buy the loyalty of a serving maid close to [Root.PlotTarget.GetTitledFirstName]. She will see to it that the child ceases to be a problem... ceases to be altogether, in fact.
EVTDESC7743	[From.GetTitledFirstName] has given me the coin I need to bribe one of the serving maids working near [Root.PlotTarget.GetTitledFirstName].	I cannot think of a more worthy cause. Send the money!
EVTDESC7744	[From.GetTitledFirstName] will not give me the coin I need to bribe one of the serving maids working near [Root.PlotTarget.GetTitledFirstName].	[From.GetTitledFirstName] has given me the coin I need to bribe one of the serving maids working near [Root.PlotTarget.GetTitledFirstName].
EVTDESC7745	As you lie in your crib, staring up at the ceiling and contemplating your future exploits, an adult enters the room. You recognize her as one of the maids, but this time there is something very cold and distant in her eyes. She approaches you with a pillow in her hands...	[From.GetTitledFirstName] will not give me the coin I need to bribe one of the serving maids working near [Root.PlotTarget.GetTitledFirstName].
EVTOPTA7745	Gaga...?	As you lie in your crib, staring up at the ceiling and contemplating your future exploits, an adult enters the room. You recognize her as one of the maids, but this time there is something very cold and distant in her eyes. She approaches you with a pillow in her hands...
EVTOPTB7745	*emit ear-shattering wail*	Gaga...?
EVTTOOLTIP7745	Arrange for [This.GetTitledFirstName] to be murdered next month.	*emit ear-shattering wail*
EVTDESC7746	The maid puts the pillow over your face and the world grows dark. With luck perhaps you will be reborn in a gentler era...	Arrange for [This.GetTitledFirstName] to be murdered next month.
EVTOPTA7746	[FromFrom.GetTitledFirstName] had my short life cut shorter!	The maid puts the pillow over your face and the world grows dark. With luck perhaps you will be reborn in a gentler era...
EVTOPTA7747	Who put her up to this?	[FromFrom.GetTitledFirstName] had my short life cut shorter!
EVTDESC7748	As the maid draws near, you take a deep breath and produce a piercing wail that echoes through the nearby hallways. The startled maid drops the pillow and runs away before someone comes to investigate.	Who put her up to this?
EVTOPTA7748	[FromFrom.GetTitledFirstName] put her up to this!	As the maid draws near, you take a deep breath and produce a piercing wail that echoes through the nearby hallways. The startled maid drops the pillow and runs away before someone comes to investigate.
EVTOPTA7749	Why would she harm me?	[FromFrom.GetTitledFirstName] put her up to this!
EVTDESC7750	My co-conspirator, [From.GetTitledFirstName], has managed to get to one of the maids near [Root.PlotTarget.GetTitledFirstName]. For a princely sum, she has agreed to solve our little problem for us.	Why would she harm me?
EVTOPTA7750	Fabulous!	My co-conspirator, [From.GetTitledFirstName], has managed to get to one of the maids near [Root.PlotTarget.GetTitledFirstName]. For a princely sum, she has agreed to solve our little problem for us.
EVTDESC7751	[From.GetTitledFirstName] approves of my efforts to bribe a maid to end the life of young [From.PlotTarget.GetTitledFirstName].	Fabulous!
EVTDESC7752	[From.GetTitledFirstName] tells me that the short life of young [From.PlotTarget.GetTitledFirstName] will soon come to an end. A maid close to the child has been bought, and will be solving our mutual problem.	[From.GetTitledFirstName] approves of my efforts to bribe a maid to end the life of young [From.PlotTarget.GetTitledFirstName].
EVTDESC7753	Success! [From.GetTitledFirstName] was smothered with a pillow by the maid we had bribed! Unfortunately, the maid was caught and revealed my complicity in this matter before she hanged.	[From.GetTitledFirstName] tells me that the short life of young [From.PlotTarget.GetTitledFirstName] will soon come to an end. A maid close to the child has been bought, and will be solving our mutual problem.
EVTDESC7754	Success! [From.GetTitledFirstName] was smothered with a pillow by the maid we had bribed! She wasn't caught, and no one has any reason to place blame on me.	Success! [From.GetTitledFirstName] was smothered with a pillow by the maid we had bribed! Unfortunately, the maid was caught and revealed my complicity in this matter before she hanged.
EVTOPTA7754	This world is too cruel for children.	Success! [From.GetTitledFirstName] was smothered with a pillow by the maid we had bribed! She wasn't caught, and no one has any reason place blame on me.
EVTDESC7755	Failure! [From.GetTitledFirstName] frightened off the maid with [From.GetHerHis] wailing, but she was caught and exposed my involvement.	This world is too cruel for children.
EVTOPTA7755	Oh dear.	Failure! [From.GetTitledFirstName] frightened off the maid with [From.GetHerHis] wailing, but she was caught and exposed my involvement.
EVTDESC7756	Failure! [From.GetTitledFirstName] frightened off the maid with [From.GetHerHis] wailing, but at least she made a clean escape and no one suspects my involvement.	Oh dear.
EVTDESC7760	The fact that [Root.PlotTarget.GetTitledName] is in prison can work to our advantage. If we can get someone on the inside to kill [Root.PlotTarget.GetHerHim] and make it look like a failed escape attempt...	Failure! [From.GetTitledFirstName] frightened off the maid with [From.GetHerHis] wailing, but at least she made a clean escape and no one suspects my involvement.
EVTOPTA7760	My co-conspirators will find the man needed...	The fact that [Root.PlotTarget.GetTitledName] is in prison can work to our advantage. If we can get someone on the inside to kill [Root.PlotTarget.GetHerHim] and make it look like a failed escape attempt...
EVTOPTB7760	Hire professional killer	My co-conspirators will find the man needed...
EVTOPTC7760	I know just the man for this...	Hire professional killer
EVTDESC7762	My co-conspirator, [From.GetTitledName], has requested funds to arrange for [Root.PlotTarget.GetTitledName] to die tragically in a botched escape attempt from the prison [Root.PlotTarget.GetSheHe] is in.	I know just the man for this...
EVTOPTA7762	Yes, prison can be very dangerous to your health.	My co-conspirator, [From.GetTitledName], has requested funds to arrange for [Root.PlotTarget.GetTitledName] to die tragically in a botched escape attempt from the prison [Root.PlotTarget.GetSheHe] is in.
EVTDESC7763	[From.GetTitledFirstName] has given me the funds I sought to place a man on the inside of the prison where [Root.PlotTarget.GetTitledFirstName] is jailed.	Yes, prison can be very dangerous to your health.
EVTDESC7764	[From.GetTitledFirstName] has refused me the money I needed to place a man on the inside of the prison where [Root.PlotTarget.GetTitledFirstName] is jailed.	[From.GetTitledFirstName] has given me the funds I sought to place a man on the inside of the prison where [Root.PlotTarget.GetTitledFirstName] is jailed.
EVTDESC7765	While languishing in my prison cell, a new prisoner approached me with a plan to escape this forsaken hellhole. Concealed amongst the many tattoos on his back is a crude map of the entire dungeon!	[From.GetTitledFirstName] has refused me the money I needed to place a man on the inside of the prison where [Root.PlotTarget.GetTitledFirstName] is jailed.
EVTOPTA7765	We can use this to escape!	While languishing in my prison cell, a new prisoner approached me with a plan to escape this forsaken hellhole. Concealed amongst the many tattoos on his back is a crude map of the entire dungeon!
EVTOPTB7765	Wait a second... that's not a real tattoo!	We can use this to escape!
EVTTOOLTIP7765	Arrange for [This.GetTitledFirstName] to perish in a botched escape attempt next month.	Wait a second... that's not a real tattoo!
EVTDESC7766	Using the map, we enter a hidden passageway behind the cells. Working our way to the dungeon's outer walls, we climb carefully on the parapet to avoid sentries. Suddenly, the cold hand of treachery makes itself felt as my "friend" pulls hard on my ankle and I lose my grip...	Arrange for [This.GetTitledFirstName] to perish in a botched escape attempt next month.
EVTOPTA7766	You... you're working for [FromFrom.GetTitledFirstName]!	Using the map, we enter a hidden passageway behind the cells. Working our way to the dungeon's outer walls, we climb carefully on the parapet to avoid sentries. Suddenly, the cold hand of treachery makes itself felt as my "friend" pulls hard on my ankle and I lose my grip...
EVTOPTA7767	Who sent you to kill me?!	You... you're working for [FromFrom.GetTitledFirstName]!
EVTDESC7768	The map is not a tattoo - it been carefully painted onto the prisoner's back. When confronted, he grudgingly admits that he was paid to help me escape while making certain I suffer a fatal accident in the attempt...	Who sent you to kill me?!
EVTOPTA7768	So [FromFrom.GetTitledFirstName] put you up to this.	The map is not a tattoo - it been carefully painted onto the prisoner's back. When confronted, he grudgingly admits that he was paid to help me escape while making certain I suffer a fatal accident in the attempt...
EVTDESC7769	The map is not a tattoo - it been carefully painted onto the prisoner's back. When confronted, he grudgingly admits that he was paid to help me escape while making certain I suffer a fatal accident in the attempt. He claims he never saw the face or learned the name of the person who hired him.	So [FromFrom.GetTitledFirstName] put you up to this.
EVTOPTA7769	You expect me to believe that?	The map is not a tattoo - it been carefully painted onto the prisoner's back. When confronted, he grudgingly admits that he was paid to help me escape while making certain I suffer a fatal accident in the attempt. He claims he never saw the face or learned the name of the person who hired him.
EVTDESC7770	[From.GetTitledFirstName], my co-conspirator, tells me that a man is now on the inside of the prison where [Root.PlotTarget.GetTitledFirstName] sits. He will arrange an escape attempt in which one of the prisoners will sadly suffer a tragic and very fatal accident...	You expect me to believe that?
EVTOPTA7770	No one will expect foul play on our part.	[From.GetTitledFirstName], my co-conspirator, tells me that a man is now on the inside of the prison where [Root.PlotTarget.GetTitledFirstName] sits. He will arrange an escape attempt in which one of the prisoners will sadly suffer a tragic and very fatal accident...
EVTDESC7771	[From.GetTitledFirstName] approves of my plan to arrange for [From.PlotTarget.GetTitledFirstName] to perish in a botched prison escape attempt.	No one will expect foul play on our part.
EVTDESC7772	I have been told by [From.GetTitledFirstName] that the days of [From.PlotTarget.GetTitledFirstName] are numbered. A man on the inside of the prison where [From.PlotTarget.GetSheHe] is will arrange a prison break that will sadly result in a fatality.	[From.GetTitledFirstName] approves of my plan to arrange for [From.PlotTarget.GetTitledFirstName] to perish in a botched prison escape attempt.
EVTDESC7773	Success! [From.GetTitledFirstName] was killed while attempting to escape from prison! Unfortunately, the man on the inside who made this happen mentioned my name when he was captured...	I have been told by [From.GetTitledFirstName] that the days of [From.PlotTarget.GetTitledFirstName] are numbered. A man on the inside of the prison where [From.PlotTarget.GetSheHe] is will arrange a prison break that will sadly result in a fatality.
EVTDESC7774	Success! [From.GetTitledFirstName] was killed while attempting to escape from prison! No fingers will be pointed my way.	Success! [From.GetTitledFirstName] was killed while attempting to escape from prison! Unfortunately, the man on the inside who made this happen mentioned my name when he was captured...
EVTOPTA7774	Sentence commuted!	Success! [From.GetTitledFirstName] was killed while attempting to escape from prison! No fingers will be pointed my way.
EVTDESC7775	Failure! [From.GetTitledFirstName] refused to take the bait and attempt an escape. My role in this plot was inadvertently revealed by our man on the inside...	Sentence commuted!
EVTOPTA7775	Damnation!	Failure! [From.GetTitledFirstName] refused to take the bait and attempt an escape. My role in this plot was inadvertently revealed by our man on the inside...
EVTDESC7776	Failure! [From.GetTitledFirstName] refused to take the bait and attempt an escape. At least no one suspects my role in this.	Damnation!
EVTDESC7780	[Root.PlotTarget.GetTitledName] may be a drooling, incapable mess, but [Root.PlotTarget.GetSheHe] is still very much alive. Every month servants give [Root.PlotTarget.GetHerHim] a sorely needed bath, during which so many things could go wrong... especially if those servants were in our employ.	Failure! [From.GetTitledFirstName] refused to take the bait and attempt an escape. At least no one suspects my role in this.
EVTOPTA7780	My co-conspirators will talk to the servants...	[Root.PlotTarget.GetTitledName] may be a drooling, incapable mess, but [Root.PlotTarget.GetSheHe] is still very much alive. Every month servants give [Root.PlotTarget.GetHerHim] a sorely needed bath, during which so many things could go wrong... especially if those servants were in our employ.
EVTOPTB7780	Bribe servants	My co-conspirators will talk to the servants...
EVTOPTC7780	Arrange for the servants to be replaced with your own.	Bribe servants
EVTDESC7782	I have received a request from my co-conspirator, [From.GetTitledName], to provide funds necessary to bribe the servants giving [Root.PlotTarget.GetTitledName] [Root.PlotTarget.GetHerHis] monthly bath. If paid, they will arrange for a tragic accident...	Arrange for the servants to be replaced with your own.
EVTOPTA7782	Devious. I like it.	I have received a request from my co-conspirator, [From.GetTitledName], to provide funds necessary to bribe the servants giving [Root.PlotTarget.GetTitledName] [Root.PlotTarget.GetHerHis] monthly bath. If paid, they will arrange for a tragic accident...
EVTDESC7783	[From.GetTitledFirstName] has provided, and now I have the funds needed to bribe the servants giving [Root.PlotTarget.GetTitledFirstName] [Root.PlotTarget.GetHerHis] monthly bath.	Devious. I like it.
EVTDESC7784	[From.GetTitledFirstName] refuses to provide the funds needed to bribe the servants giving [Root.PlotTarget.GetTitledFirstName] [Root.PlotTarget.GetHerHis] monthly bath.	[From.GetTitledFirstName] has provided, and now I have the funds needed to bribe the servants giving [Root.PlotTarget.GetTitledFirstName] [Root.PlotTarget.GetHerHis] monthly bath.
EVTDESC7785	The stench of the drooling, incapable mass that is your body troubles even you, and to the delight of everyone around, the time of your monthly bath has finally arrived. Servants lower you into your bathtub and begin the long, arduous process of scrubbing away your filth...	[From.GetTitledFirstName] refuses to provide the funds needed to bribe the servants giving [Root.PlotTarget.GetTitledFirstName] [Root.PlotTarget.GetHerHis] monthly bath.
EVTOPTA7785	*relieve yourself in the bathtub*	The stench of the drooling, incapable mass that is your body troubles even you, and to the delight of everyone around, the time of your monthly bath has finally arrived. Servants lower you into your bathtub and begin the long, arduous process of scrubbing away your filth...
EVTOPTB7785	W-wait... t-those servants look unfamiliar...	*relieve yourself in the bathtub*
EVTTOOLTIP7785	Arrange for [This.GetTitledFirstName] to be drowned during [This.GetHerHis] monthly bath.	W-wait... t-those servants look unfamiliar...
EVTDESC7786	The servants suddenly push your head under the surface and hold you down. You flail your arms about desperately with what little motor function you still possess, but it is to no avail. As the water rushes into your lungs and your life fades away, you regret lost opportunities, harsh words to loved ones and most importantly: relieving yourself in the bathtub.	Arrange for [This.GetTitledFirstName] to be drowned during [This.GetHerHis] monthly bath.
EVTOPTA7786	[FromFrom.GetTitledName] bribed these servants...	The servants suddenly push your head under the surface and hold you down. You flail your arms about desperately with what little motor function you still possess, but it is to no avail. As the water rushes into your lungs and your life fades away, you regret lost opportunities, harsh words to loved ones and most importantly: relieving yourself in the bathtub.
EVTOPTA7787	Who bribed these servants?	[FromFrom.GetTitledName] bribed these servants...
EVTDESC7788	The servants suddenly try to push your head below the water! You muster what little energy you have and trash about wildly, causing enough of a ruckus to attract the attention of a guard. The servants are detained and reveal under torture who bribed them to end your life.	Who bribed these servants?
EVTOPTA7788	So it was [FromFrom.GetTitledName]!	The servants suddenly try to push your head below the water! You muster what little energy you have and trash about wildly, causing enough of a ruckus to attract the attention of a guard. The servants are detained and reveal under torture who bribed them to end your life.
EVTDESC7789	The servants suddenly try to push your head below the water! You muster what little energy you have and trash about wildly, causing enough of a ruckus to attract the attention of a guard. The servants flee before they can be caught.	So it was [FromFrom.GetTitledName]!
EVTOPTA7789	Who bribed them to kill me?	The servants suddenly try to push your head below the water! You muster what little energy you have and trash about wildly, causing enough of a ruckus to attract the attention of a guard. The servants flee before they can be caught.
EVTDESC7790	The servants who will give [Root.PlotTarget.GetTitledFirstName] [Root.PlotTarget.GetHerHis] monthly bath have been bribed by my co-conspirator, [From.GetTitledFirstName]. They will see to it that this bath is [Root.PlotTarget.GetHerHis] last...	Who bribed them to kill me?
EVTOPTA7790	Commendable initiative!	The servants who will give [Root.PlotTarget.GetTitledFirstName] [Root.PlotTarget.GetHerHis] monthly bath have been bribed by my co-conspirator, [From.GetTitledFirstName]. They will see to it that this bath is [Root.PlotTarget.GetHerHis] last...
EVTDESC7791	[From.GetTitledFirstName] lends his full support behind my initiative to bribe the servants giving [From.PlotTarget.GetTitledFirstName] [From.PlotTarget.GetHerHis] bath.	Commendable initiative!
EVTDESC7792	[From.GetTitledFirstName] sends word that the servants giving the incapable [From.PlotTarget.GetTitledFirstName] [From.PlotTarget.GetHerHis] bath have been bribed and will see to it that it is [From.PlotTarget.GetHerHis] last.	[From.GetTitledFirstName] lends his full support behind my initiative to bribe the servants giving [From.PlotTarget.GetTitledFirstName] [From.PlotTarget.GetHerHis] bath.
EVTDESC7793	Success! [From.GetTitledFirstName] was drowned in [From.GetHerHis] bathtub! Unfortunately, the servants we bribed for the deed revealed my complicity under torture.	[From.GetTitledFirstName] sends word that the servants giving the incapable [From.PlotTarget.GetTitledFirstName] [From.PlotTarget.GetHerHis] bath have been bribed and will see to it that it is [From.PlotTarget.GetHerHis] last.
EVTDESC7794	Success! [From.GetTitledFirstName] was drowned in [From.GetHerHis] bathtub! No one suspects the conspiracy behind this deed.	Success! [From.GetTitledFirstName] was drowned in [From.GetHerHis] bathtub! Unfortunately, the servants we bribed for the deed revealed my complicity under torture.
EVTOPTA7794	Yet another argument against taking baths.	Success! [From.GetTitledFirstName] was drowned in [From.GetHerHis] bathtub! No one suspects the conspiracy behind this deed.
EVTDESC7795	Failure! Even incapable, [From.GetTitledFirstName] managed to ward off the clumsy attempts of the servants to drown [From.GetHerHim]. The servants revealed my name under torture.	Yet another argument against taking baths.
